epoch,batch,loss,lr
22,3,1.12902,0.001035
23,3,1.12737,0.001035
24,3,1.12265,0.001317
25,3,1.11466,0.001874
26,3,1.10731,0.002697
27,3,1.08819,0.003769
28,3,1.05041,0.005070
29,3,1.02030,0.006573
30,3,1.01478,0.008250
31,3,1.01989,0.010068
32,3,1.02201,0.011992
33,3,1.01688,0.013984
34,3,1.01240,0.016006
35,3,1.00810,0.018018
36,3,0.99576,0.019981
37,3,1.00000,0.021856
38,3,0.99817,0.023608
39,3,1.03151,0.025202
40,3,1.07184,0.026608
41,3,1.09187,0.027797
42,3,1.03701,0.028746
43,3,0.95681,0.029438
44,3,0.93751,0.029859
45,3,1.06113,0.030000
46,3,1.32766,0.029859
47,3,1.60230,0.029438
48,3,1.70074,0.028746
49,3,1.37675,0.027797
50,3,1.06719,0.026608
51,3,0.92913,0.025202
52,3,0.90475,0.023608
53,3,1.12522,0.021856
54,3,1.32106,0.019981
55,3,1.20564,0.018018
56,3,1.02221,0.016006
57,3,0.98221,0.013984
58,3,1.07267,0.011992
59,3,1.21810,0.010068
60,3,1.35108,0.008250
61,3,1.43385,0.006573
62,3,1.48311,0.005070
63,3,1.51307,0.003769
64,3,1.52730,0.002697
65,3,1.52773,0.001874
66,3,1.52237,0.001317
67,3,1.50712,0.001035
68,3,1.48176,0.001035
69,3,1.45245,0.001317
70,3,1.41916,0.001874
71,3,1.36360,0.002697
72,3,1.27521,0.003769
73,3,1.17106,0.005070
74,3,1.08856,0.006573
75,3,1.05086,0.008250
76,3,1.04850,0.010068
77,3,1.07733,0.011992
78,3,1.12176,0.013984
79,3,1.17107,0.016006
80,3,1.18792,0.018018
81,3,1.19377,0.019981
82,3,1.19064,0.021856
83,3,1.23405,0.023608
84,3,1.35310,0.025202
85,3,1.53063,0.026608
86,3,1.75505,0.027797
87,3,1.72740,0.028746
88,3,1.57152,0.029438
89,3,1.56390,0.029859
90,3,1.62440,0.030000
91,3,1.73826,0.029859
92,3,1.85415,0.029438
93,3,1.90132,0.028746
94,3,1.85758,0.027797
95,3,1.82140,0.026608
96,3,1.74490,0.025202
97,3,1.74661,0.023608
98,3,1.86666,0.021856
99,3,1.82983,0.019981
100,3,1.62075,0.018018
101,3,1.36476,0.016006
102,3,1.18957,0.013984
103,3,1.12338,0.011992
104,3,1.15194,0.010068
105,3,1.21994,0.008250
106,3,1.24536,0.006573
107,3,1.25221,0.005070
108,3,1.25483,0.003769
109,3,1.25072,0.002697
110,3,1.24263,0.001874
111,3,1.22983,0.001317
112,3,1.21556,0.001035
113,3,1.20175,0.001035
114,3,1.18633,0.001317
115,3,1.17055,0.001874
116,3,1.15588,0.002697
117,3,1.13630,0.003769
118,3,1.12015,0.005070
119,3,1.11328,0.006573
120,3,1.12067,0.008250
121,3,1.15067,0.010068
122,3,1.21889,0.011992
123,3,1.28413,0.013984
124,3,1.28862,0.016006
125,3,1.22980,0.018018
126,3,1.18080,0.019981
127,3,1.18437,0.021856
128,3,1.20712,0.023608
129,3,1.25716,0.025202
130,3,1.37722,0.026608
131,3,1.49137,0.027797
132,3,1.58401,0.028746
133,3,1.53097,0.029438
134,3,1.33990,0.029859
135,3,1.27558,0.030000
136,3,1.27883,0.029859
137,3,1.38133,0.029438
138,3,1.50600,0.028746
139,3,1.53241,0.027797
140,3,1.51037,0.026608
141,3,1.46234,0.025202
142,3,1.43503,0.023608
143,3,1.40731,0.021856
144,3,1.38161,0.019981
145,3,1.37121,0.018018
146,3,1.32623,0.016006
147,3,1.27717,0.013984
148,3,1.25488,0.011992
149,3,1.26446,0.010068
150,3,1.27533,0.008250
151,3,1.27876,0.006573
152,3,1.27579,0.005070
153,3,1.25042,0.003769
154,3,1.22409,0.002697
155,3,1.20402,0.001874
156,3,1.19206,0.001317
157,3,1.18730,0.001035
158,3,1.18568,0.001035
159,3,1.18550,0.001317
160,3,1.18565,0.001874
161,3,1.18520,0.002697
162,3,1.18732,0.003769
163,3,1.19471,0.005070
164,3,1.20288,0.006573
165,3,1.21099,0.008250
166,3,1.22743,0.010068
167,3,1.25514,0.011992
168,3,1.28749,0.013984
169,3,1.32979,0.016006
170,3,1.39488,0.018018
171,3,1.47956,0.019981
172,3,1.53502,0.021856
173,3,1.55356,0.023608
174,3,1.57400,0.025202
175,3,1.58374,0.026608
176,3,1.60013,0.027797
177,3,1.51524,0.028746
178,3,1.36826,0.029438
179,3,1.37979,0.029859
180,3,1.74624,0.030000
181,3,2.29163,0.029859
182,3,2.36246,0.029438
183,3,2.09589,0.028746
184,3,1.87518,0.027797
185,3,1.55970,0.026608
186,3,1.38926,0.025202
187,3,1.43127,0.023608
188,3,1.58349,0.021856
189,3,1.70517,0.019981
190,3,1.76730,0.018018
191,3,1.68986,0.016006
192,3,1.56869,0.013984
193,3,1.49440,0.011992
194,3,1.45941,0.010068
195,3,1.43384,0.008250
